,OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales,Month,WeekDay,Sales_Tax,Final_Price
30638,30639,2023-06-19,North,Furniture,Desk,603.48,3,1810.44,6,0,181.04,1991.48
30639,30640,2023-06-20,West,Food,Chicken,1260.84,5,6304.2,6,1,630.42,6934.62
30640,30641,2023-04-27,East,Food,Bread,450.31,5,2251.55,4,3,225.16,2476.71
30641,30642,2023-08-09,North,Furniture,Chair,335.53,3,1006.59,8,2,100.66,1107.25
30642,30643,2023-04-19,West,Furniture,Desk,850.36,3,2551.08,4,2,255.11,2806.19
30643,30644,2023-06-26,South,Clothing,Jacket,1973.91,3,5921.7300000000005,6,0,592.17,6513.9
30644,30645,2023-12-02,North,Furniture,Table,672.39,1,672.39,12,5,67.24,739.63
30645,30646,2023-09-25,West,Electronics,Camera,784.07,3,2352.21,9,0,235.22,2587.43
30646,30647,2023-01-09,East,Furniture,Sofa,207.35,3,622.05,1,0,62.2,684.25
30647,30648,2023-06-26,East,Electronics,Laptop,975.72,1,975.72,6,0,97.57,1073.29
30648,30649,2023-04-27,South,Furniture,Table,1518.26,4,6073.04,4,3,607.3,6680.34
30649,30650,2023-02-15,North,Clothing,Shirt,925.57,3,2776.71,2,2,277.67,3054.38
30650,30651,2023-03-04,South,Food,Bread,1877.68,3,5633.04,3,5,563.3,6196.34
30651,30652,2023-09-25,West,Electronics,Headphones,1430.93,5,7154.650000000001,9,0,715.47,7870.12
30652,30653,2023-12-08,East,Food,Milk,963.93,5,4819.65,12,4,481.96,5301.61
30653,30654,2023-04-15,South,Electronics,Headphones,768.39,5,3841.95,4,5,384.2,4226.15
30654,30655,2023-01-23,North,Food,Rice,1375.95,2,2751.9,1,0,275.19,3027.09
30655,30656,2023-12-03,West,Clothing,Pants,113.52,2,227.04,12,6,22.7,249.74
30656,30657,2023-12-05,North,Electronics,TV,1895.63,3,5686.89,12,1,568.69,6255.58
30657,30658,2023-11-30,South,Furniture,Chair,1213.41,1,1213.41,11,3,121.34,1334.75
30658,30659,2023-08-14,East,Clothing,Shirt,1417.77,1,1417.77,8,0,141.78,1559.55
30659,30660,2023-08-08,East,Food,Chicken,1886.59,5,9432.95,8,1,943.3,10376.25
30660,30661,2023-06-02,South,Electronics,Headphones,1531.79,4,6127.16,6,4,612.72,6739.88
30661,30662,2023-08-21,North,Clothing,Shoes,55.26,3,165.78,8,0,16.58,182.36
30662,30663,2023-06-19,North,Food,Milk,848.59,5,4242.95,6,0,424.3,4667.25
30663,30664,2023-04-26,North,Electronics,Laptop,262.21,2,524.42,4,2,52.44,576.86
30664,30665,2023-11-21,North,Electronics,TV,665.77,4,2663.08,11,1,266.31,2929.39
30665,30666,2023-11-15,East,Clothing,Pants,1867.07,5,9335.35,11,2,933.54,10268.89
30666,30667,2023-11-04,North,Food,Bread,642.26,2,1284.52,11,5,128.45,1412.97
30667,30668,2023-06-03,South,Food,Rice,309.85,3,929.55,6,5,92.96,1022.51
30668,30669,2023-02-01,South,Electronics,Camera,1910.95,1,1910.95,2,2,191.1,2102.05
30669,30670,2023-05-28,South,Food,Chicken,450.68,3,1352.04,5,6,135.2,1487.24
30670,30671,2023-05-11,South,Furniture,Bed,1122.0,4,4488.0,5,3,448.8,4936.8
30671,30672,2023-12-25,North,Furniture,Bed,371.82,3,1115.46,12,0,111.55,1227.01
30672,30673,2023-09-06,East,Electronics,Laptop,1495.17,3,4485.51,9,2,448.55,4934.06
30673,30674,2023-11-21,West,Food,Chicken,690.03,1,690.03,11,1,69.0,759.03
30674,30675,2023-03-26,North,Electronics,TV,1139.33,3,3417.99,3,6,341.8,3759.79
30675,30676,2023-05-12,West,Furniture,Sofa,1239.18,1,1239.18,5,4,123.92,1363.1
30676,30677,2023-05-19,East,Electronics,Camera,465.53,3,1396.59,5,4,139.66,1536.25
30677,30678,2023-01-21,North,Electronics,Smartphone,1040.76,5,5203.8,1,5,520.38,5724.18
30678,30679,2023-06-20,West,Clothing,Shirt,1458.58,2,2917.16,6,1,291.72,3208.88
30679,30680,2023-01-10,East,Clothing,Pants,1236.75,5,6183.75,1,1,618.38,6802.13
30680,30681,2023-12-29,West,Furniture,Bed,813.74,3,2441.2200000000003,12,4,244.12,2685.34
30681,30682,2023-03-24,South,Food,Bread,270.28,1,270.28,3,4,27.03,297.31
30682,30683,2023-10-22,South,Furniture,Bed,1898.5,5,9492.5,10,6,949.25,10441.75
30683,30684,2023-06-02,East,Food,Milk,1792.9,4,7171.6,6,4,717.16,7888.76
30684,30685,2023-04-23,East,Food,Rice,1430.36,4,5721.44,4,6,572.14,6293.58
30685,30686,2023-04-03,West,Clothing,Jacket,1528.39,4,6113.56,4,0,611.36,6724.92
30686,30687,2023-03-05,East,Clothing,Jacket,1763.95,2,3527.9,3,6,352.79,3880.69
30687,30688,2023-05-15,South,Furniture,Sofa,1329.07,3,3987.21,5,0,398.72,4385.93
30688,30689,2023-06-11,South,Furniture,Chair,1354.67,2,2709.34,6,6,270.93,2980.27
30689,30690,2023-11-08,North,Furniture,Bed,413.18,2,826.36,11,2,82.64,909.0
30690,30691,2023-03-09,West,Clothing,Jacket,1384.51,1,1384.51,3,3,138.45,1522.96
30691,30692,2023-05-28,East,Clothing,Shoes,1664.7,2,3329.4,5,6,332.94,3662.34
30692,30693,2023-04-27,East,Electronics,TV,1860.49,5,9302.45,4,3,930.25,10232.7
30693,30694,2023-08-08,East,Furniture,Table,1223.07,1,1223.07,8,1,122.31,1345.38
30694,30695,2023-02-15,West,Electronics,Camera,1552.12,1,1552.12,2,2,155.21,1707.33
30695,30696,2023-04-25,South,Food,Chicken,742.64,1,742.64,4,1,74.26,816.9
30696,30697,2023-12-10,East,Furniture,Chair,1444.34,4,5777.36,12,6,577.74,6355.1
30697,30698,2023-06-14,East,Clothing,Jacket,1593.96,5,7969.8,6,2,796.98,8766.78
30698,30699,2023-11-01,South,Furniture,Table,691.85,4,2767.4,11,2,276.74,3044.14
30699,30700,2023-05-18,East,Furniture,Sofa,213.2,2,426.4,5,3,42.64,469.04
30700,30701,2023-10-24,North,Clothing,Dress,588.24,3,1764.72,10,1,176.47,1941.19
30701,30702,2023-05-13,South,Clothing,Jacket,1584.14,1,1584.14,5,5,158.41,1742.55
30702,30703,2023-07-01,South,Food,Rice,1842.51,4,7370.04,7,5,737.0,8107.04
30703,30704,2023-06-27,South,Furniture,Bed,590.2,1,590.2,6,1,59.02,649.22
30704,30705,2023-06-19,North,Furniture,Desk,1880.2,2,3760.4,6,0,376.04,4136.44
30705,30706,2023-09-23,South,Furniture,Table,981.62,1,981.62,9,5,98.16,1079.78
30706,30707,2023-04-26,West,Furniture,Table,1985.95,2,3971.9,4,2,397.19,4369.09
30707,30708,2023-12-04,West,Food,Chicken,1192.41,4,4769.64,12,0,476.96,5246.6
30708,30709,2023-07-10,West,Furniture,Chair,319.82,1,319.82,7,0,31.98,351.8
30709,30710,2023-12-04,South,Food,Milk,1494.62,2,2989.24,12,0,298.92,3288.16
30710,30711,2023-10-11,South,Food,Chicken,679.49,5,3397.45,10,2,339.74,3737.19
30711,30712,2023-05-12,South,Clothing,Shoes,1182.86,3,3548.58,5,4,354.86,3903.44
30712,30713,2023-08-27,North,Furniture,Table,529.28,5,2646.4,8,6,264.64,2911.04
30713,30714,2023-03-25,West,Clothing,Shoes,1444.48,3,4333.4400000000005,3,5,433.34,4766.78
30714,30715,2023-04-12,East,Food,Chicken,178.29,2,356.58,4,2,35.66,392.24
30715,30716,2023-12-13,East,Electronics,TV,1123.44,5,5617.200000000001,12,2,561.72,6178.92
30716,30717,2023-05-04,South,Electronics,Headphones,210.64,5,1053.1999999999998,5,3,105.32,1158.52
30717,30718,2023-11-29,North,Furniture,Table,1824.78,5,9123.9,11,2,912.39,10036.29
30718,30719,2023-01-23,South,Electronics,Smartphone,316.88,4,1267.52,1,0,126.75,1394.27
30719,30720,2023-08-29,East,Clothing,Pants,736.71,5,3683.55,8,1,368.36,4051.91
30720,30721,2023-03-12,West,Electronics,TV,503.15,2,1006.3,3,6,100.63,1106.93
30721,30722,2023-08-12,East,Electronics,Smartphone,1441.76,1,1441.76,8,5,144.18,1585.94
30722,30723,2023-10-23,West,Food,Chicken,134.41,5,672.05,10,0,67.2,739.25
30723,30724,2023-06-26,West,Clothing,Dress,394.94,1,394.94,6,0,39.49,434.43
30724,30725,2023-09-08,North,Furniture,Sofa,1297.11,1,1297.11,9,4,129.71,1426.82
30725,30726,2023-07-08,East,Clothing,Dress,462.27,3,1386.81,7,5,138.68,1525.49
30726,30727,2023-04-26,South,Clothing,Shirt,1411.61,3,4234.83,4,2,423.48,4658.31
30727,30728,2023-03-15,North,Furniture,Desk,337.66,1,337.66,3,2,33.77,371.43
30728,30729,2023-10-02,West,Clothing,Shoes,1314.73,3,3944.19,10,0,394.42,4338.61
30729,30730,2023-10-29,East,Food,Eggs,939.28,2,1878.56,10,6,187.86,2066.42
30730,30731,2023-11-20,South,Furniture,Table,53.53,4,214.12,11,0,21.41,235.53
30731,30732,2023-11-13,North,Food,Milk,1224.02,4,4896.08,11,0,489.61,5385.69
30732,30733,2023-11-22,South,Clothing,Dress,1043.15,2,2086.3,11,2,208.63,2294.93
30733,30734,2023-09-27,East,Electronics,Camera,635.07,3,1905.21,9,2,190.52,2095.73
30734,30735,2023-12-26,South,Furniture,Desk,1603.52,2,3207.04,12,1,320.7,3527.74
30735,30736,2023-10-14,North,Furniture,Bed,869.41,4,3477.64,10,5,347.76,3825.4
30736,30737,2023-12-31,South,Electronics,Smartphone,1084.15,3,3252.4500000000003,12,6,325.25,3577.7
30737,30738,2023-11-04,East,Electronics,Laptop,1908.98,3,5726.9400000000005,11,5,572.69,6299.63
30738,30739,2023-09-28,North,Furniture,Bed,1355.56,2,2711.12,9,3,271.11,2982.23
30739,30740,2023-11-13,West,Electronics,Smartphone,100.62,4,402.48,11,0,40.25,442.73
30740,30741,2023-10-01,North,Food,Milk,1666.67,1,1666.67,10,6,166.67,1833.34
30741,30742,2023-01-22,East,Clothing,Pants,349.19,5,1745.95,1,6,174.6,1920.55
30742,30743,2023-11-20,South,Food,Milk,1342.68,5,6713.400000000001,11,0,671.34,7384.74
30743,30744,2023-10-04,West,Clothing,Jacket,1724.11,3,5172.33,10,2,517.23,5689.56
30744,30745,2023-05-01,West,Clothing,Pants,1781.84,3,5345.52,5,0,534.55,5880.07
30745,30746,2023-01-11,South,Electronics,Camera,318.82,1,318.82,1,2,31.88,350.7
30746,30747,2023-04-15,East,Electronics,Smartphone,952.88,2,1905.76,4,5,190.58,2096.34
30747,30748,2023-07-04,North,Food,Bread,877.33,5,4386.650000000001,7,1,438.67,4825.32
30748,30749,2023-09-13,East,Electronics,TV,953.69,4,3814.76,9,2,381.48,4196.24
30749,30750,2023-09-27,West,Food,Bread,246.37,4,985.48,9,2,98.55,1084.03
30750,30751,2023-01-12,North,Furniture,Chair,1378.65,3,4135.950000000001,1,3,413.6,4549.55
30751,30752,2023-03-24,North,Food,Bread,1200.67,5,6003.35,3,4,600.34,6603.69
30752,30753,2023-09-21,South,Clothing,Shoes,1580.51,2,3161.02,9,3,316.1,3477.12
30753,30754,2023-05-10,East,Furniture,Table,1862.14,3,5586.42,5,2,558.64,6145.06
30754,30755,2023-12-19,North,Food,Milk,690.46,5,3452.3,12,1,345.23,3797.53
30755,30756,2023-10-11,South,Food,Bread,1400.43,3,4201.29,10,2,420.13,4621.42
30756,30757,2023-07-22,East,Furniture,Table,1092.99,5,5464.95,7,5,546.5,6011.45
30757,30758,2023-03-31,West,Furniture,Bed,1888.27,4,7553.08,3,4,755.31,8308.39
30758,30759,2023-12-18,West,Clothing,Pants,1578.83,3,4736.49,12,0,473.65,5210.14
30759,30760,2023-10-31,East,Clothing,Pants,437.96,4,1751.84,10,1,175.18,1927.02
30760,30761,2023-05-30,North,Clothing,Shirt,607.85,2,1215.7,5,1,121.57,1337.27
30761,30762,2023-08-17,North,Electronics,TV,1007.78,5,5038.9,8,3,503.89,5542.79
30762,30763,2023-07-15,West,Clothing,Jacket,467.53,3,1402.59,7,5,140.26,1542.85
30763,30764,2023-05-13,West,Electronics,Smartphone,795.81,3,2387.43,5,5,238.74,2626.17
30764,30765,2023-09-21,North,Food,Bread,1006.18,4,4024.72,9,3,402.47,4427.19
30765,30766,2023-02-09,East,Food,Eggs,1879.0,2,3758.0,2,3,375.8,4133.8
30766,30767,2023-01-27,West,Food,Eggs,149.96,2,299.92,1,4,29.99,329.91
30767,30768,2023-08-21,North,Electronics,Camera,1630.57,1,1630.57,8,0,163.06,1793.63
30768,30769,2023-12-06,East,Food,Eggs,942.78,4,3771.12,12,2,377.11,4148.23
30769,30770,2023-07-03,South,Food,Chicken,1765.35,2,3530.7,7,0,353.07,3883.77
30770,30771,2023-03-27,East,Electronics,Camera,100.03,1,100.03,3,0,10.0,110.03
30771,30772,2023-09-10,North,Clothing,Shirt,1129.42,5,5647.1,9,6,564.71,6211.81
30772,30773,2023-08-27,East,Clothing,Dress,1301.23,2,2602.46,8,6,260.25,2862.71
30773,30774,2023-04-06,North,Clothing,Jacket,1849.04,5,9245.2,4,3,924.52,10169.72
30774,30775,2023-10-23,West,Clothing,Dress,1102.81,5,5514.049999999999,10,0,551.4,6065.45
30775,30776,2023-06-13,South,Furniture,Chair,1669.08,4,6676.32,6,1,667.63,7343.95
30776,30777,2023-03-05,West,Food,Milk,1952.88,1,1952.88,3,6,195.29,2148.17
30777,30778,2023-08-17,West,Clothing,Shoes,637.56,4,2550.24,8,3,255.02,2805.26
30778,30779,2023-12-15,North,Clothing,Pants,1985.82,5,9929.1,12,4,992.91,10922.01
30779,30780,2023-04-12,North,Clothing,Shirt,355.83,2,711.66,4,2,71.17,782.83
30780,30781,2023-05-12,North,Clothing,Pants,1371.63,4,5486.52,5,4,548.65,6035.17
30781,30782,2023-01-28,North,Clothing,Shoes,1304.8,2,2609.6,1,5,260.96,2870.56
30782,30783,2023-09-13,West,Furniture,Chair,265.17,4,1060.68,9,2,106.07,1166.75
30783,30784,2023-05-21,North,Furniture,Table,183.37,1,183.37,5,6,18.34,201.71
30784,30785,2023-10-03,North,Electronics,Headphones,1206.31,1,1206.31,10,1,120.63,1326.94
30785,30786,2023-06-01,West,Electronics,Camera,837.43,4,3349.72,6,3,334.97,3684.69
30786,30787,2023-06-11,South,Clothing,Pants,172.48,4,689.92,6,6,68.99,758.91
30787,30788,2023-05-19,South,Electronics,Camera,1505.37,2,3010.74,5,4,301.07,3311.81
30788,30789,2023-07-14,East,Furniture,Sofa,218.55,5,1092.75,7,4,109.28,1202.03
30789,30790,2023-12-25,West,Clothing,Dress,1625.22,4,6500.88,12,0,650.09,7150.97
30790,30791,2023-02-23,North,Electronics,Camera,207.55,4,830.2,2,3,83.02,913.22
30791,30792,2023-02-10,East,Electronics,TV,1429.86,5,7149.299999999999,2,4,714.93,7864.23
30792,30793,2023-11-18,South,Furniture,Chair,1740.77,3,5222.31,11,5,522.23,5744.54
30793,30794,2023-11-11,South,Food,Eggs,1709.39,1,1709.39,11,5,170.94,1880.33
30794,30795,2023-07-21,West,Clothing,Dress,1501.23,5,7506.15,7,4,750.62,8256.77
30795,30796,2023-08-09,North,Electronics,Laptop,380.86,3,1142.58,8,2,114.26,1256.84
30796,30797,2023-04-20,North,Furniture,Table,950.07,4,3800.28,4,3,380.03,4180.31
30797,30798,2023-11-20,East,Clothing,Shoes,711.78,3,2135.34,11,0,213.53,2348.87
30798,30799,2023-01-13,South,Furniture,Chair,917.78,3,2753.34,1,4,275.33,3028.67
30799,30800,2023-08-11,East,Clothing,Dress,1493.51,1,1493.51,8,4,149.35,1642.86
30800,30801,2023-10-12,East,Food,Milk,1714.94,1,1714.94,10,3,171.49,1886.43
30801,30802,2023-07-17,East,Food,Bread,1316.25,2,2632.5,7,0,263.25,2895.75
30802,30803,2023-08-24,North,Clothing,Shoes,32.8,3,98.4,8,3,9.84,108.24
30803,30804,2023-10-28,South,Clothing,Dress,258.08,2,516.16,10,5,51.62,567.78
30804,30805,2023-07-18,East,Furniture,Sofa,685.3,2,1370.6,7,1,137.06,1507.66
30805,30806,2023-11-07,South,Clothing,Shoes,1816.95,1,1816.95,11,1,181.7,1998.65
30806,30807,2023-11-12,South,Electronics,Headphones,1211.85,1,1211.85,11,6,121.18,1333.03
30807,30808,2023-07-28,East,Clothing,Shoes,1606.33,3,4818.99,7,4,481.9,5300.89
30808,30809,2023-08-10,East,Clothing,Shoes,921.65,4,3686.6,8,3,368.66,4055.26
30809,30810,2023-11-14,West,Food,Milk,1864.09,2,3728.18,11,1,372.82,4101.0
30810,30811,2023-08-10,North,Food,Bread,558.81,4,2235.24,8,3,223.52,2458.76
30811,30812,2023-05-25,South,Furniture,Bed,1726.21,3,5178.63,5,3,517.86,5696.49
30812,30813,2023-04-06,East,Clothing,Shoes,350.09,4,1400.36,4,3,140.04,1540.4
30813,30814,2023-09-15,East,Electronics,Camera,1452.41,2,2904.82,9,4,290.48,3195.3
30814,30815,2023-07-09,South,Electronics,TV,1370.09,3,4110.27,7,6,411.03,4521.3
30815,30816,2023-10-30,East,Clothing,Dress,228.25,4,913.0,10,0,91.3,1004.3
30816,30817,2023-01-23,West,Furniture,Chair,1682.99,2,3365.98,1,0,336.6,3702.58
30817,30818,2023-02-07,South,Electronics,Smartphone,1656.39,1,1656.39,2,1,165.64,1822.03
30818,30819,2023-07-11,East,Furniture,Sofa,1734.49,4,6937.96,7,1,693.8,7631.76
30819,30820,2023-12-09,South,Clothing,Dress,524.61,3,1573.83,12,5,157.38,1731.21
30820,30821,2023-01-10,East,Furniture,Desk,290.73,5,1453.65,1,1,145.36,1599.01
30821,30822,2023-06-05,East,Clothing,Pants,923.17,4,3692.68,6,0,369.27,4061.95
30822,30823,2023-04-04,North,Food,Milk,1717.63,3,5152.89,4,1,515.29,5668.18
30823,30824,2023-02-06,South,Clothing,Jacket,1599.75,5,7998.75,2,0,799.88,8798.63
30824,30825,2023-04-17,North,Furniture,Bed,1380.93,2,2761.86,4,0,276.19,3038.05
30825,30826,2023-12-03,East,Electronics,Smartphone,1969.47,1,1969.47,12,6,196.95,2166.42
30826,30827,2023-12-04,South,Clothing,Dress,1300.31,5,6501.549999999999,12,0,650.16,7151.71
30827,30828,2023-12-09,South,Clothing,Dress,1799.57,4,7198.28,12,5,719.83,7918.11
30828,30829,2023-04-27,West,Clothing,Shoes,914.12,2,1828.24,4,3,182.82,2011.06
30829,30830,2023-11-19,West,Food,Chicken,1584.9,2,3169.8,11,6,316.98,3486.78
30830,30831,2023-10-23,East,Food,Milk,1372.14,3,4116.42,10,0,411.64,4528.06
30831,30832,2023-08-26,East,Food,Chicken,100.13,3,300.39,8,5,30.04,330.43
30832,30833,2023-02-11,East,Electronics,Camera,748.87,3,2246.61,2,5,224.66,2471.27
30833,30834,2023-03-03,East,Electronics,Smartphone,1647.06,2,3294.12,3,4,329.41,3623.53
30834,30835,2023-08-25,West,Clothing,Jacket,758.37,5,3791.85,8,4,379.18,4171.03
30835,30836,2023-09-07,South,Electronics,Laptop,589.74,1,589.74,9,3,58.97,648.71
30836,30837,2023-07-26,North,Furniture,Table,57.82,4,231.28,7,2,23.13,254.41
30837,30838,2023-06-29,South,Furniture,Sofa,313.95,1,313.95,6,3,31.4,345.35
30838,30839,2023-03-01,South,Food,Rice,319.26,1,319.26,3,2,31.93,351.19
30839,30840,2023-03-06,West,Furniture,Table,1861.49,1,1861.49,3,0,186.15,2047.64
30840,30841,2023-09-05,South,Furniture,Table,269.98,5,1349.9,9,1,134.99,1484.89
30841,30842,2023-04-25,South,Clothing,Pants,981.54,4,3926.16,4,1,392.62,4318.78
30842,30843,2023-01-24,East,Food,Chicken,1553.14,4,6212.56,1,1,621.26,6833.82
30843,30844,2023-08-16,North,Food,Chicken,987.86,1,987.86,8,2,98.79,1086.65
30844,30845,2023-07-15,South,Food,Rice,828.28,4,3313.12,7,5,331.31,3644.43
30845,30846,2023-07-16,South,Furniture,Sofa,1810.21,5,9051.05,7,6,905.1,9956.15
30846,30847,2023-08-31,North,Electronics,Smartphone,1796.26,4,7185.04,8,3,718.5,7903.54
30847,30848,2023-04-20,East,Clothing,Shirt,1688.92,5,8444.6,4,3,844.46,9289.06
30848,30849,2023-09-19,West,Electronics,Laptop,980.07,3,2940.21,9,1,294.02,3234.23
30849,30850,2023-02-20,West,Food,Bread,1139.93,3,3419.79,2,0,341.98,3761.77
30850,30851,2023-01-02,South,Food,Chicken,366.1,2,732.2,1,0,73.22,805.42
30851,30852,2023-07-07,East,Furniture,Desk,1712.17,2,3424.34,7,4,342.43,3766.77
30852,30853,2023-10-07,West,Clothing,Pants,372.68,4,1490.72,10,5,149.07,1639.79
30853,30854,2023-10-15,West,Clothing,Dress,356.85,1,356.85,10,6,35.68,392.53
30854,30855,2023-11-06,West,Clothing,Shoes,1938.77,2,3877.54,11,0,387.75,4265.29
30855,30856,2023-08-01,West,Furniture,Table,711.7,1,711.7,8,1,71.17,782.87
30856,30857,2023-03-01,West,Electronics,Smartphone,1921.09,5,9605.45,3,2,960.54,10565.99
30857,30858,2023-05-12,South,Clothing,Dress,1876.34,1,1876.34,5,4,187.63,2063.97
30858,30859,2023-07-01,West,Electronics,Laptop,1808.11,2,3616.22,7,5,361.62,3977.84
30859,30860,2023-08-26,South,Furniture,Chair,1821.05,1,1821.05,8,5,182.1,2003.15
30860,30861,2023-12-19,North,Furniture,Sofa,1207.92,5,6039.6,12,1,603.96,6643.56
30861,30862,2023-02-08,North,Electronics,TV,94.72,2,189.44,2,2,18.94,208.38
30862,30863,2023-01-02,East,Clothing,Dress,1746.67,1,1746.67,1,0,174.67,1921.34
30863,30864,2023-03-18,South,Electronics,Smartphone,1953.58,3,5860.74,3,5,586.07,6446.81
30864,30865,2023-03-07,East,Clothing,Shoes,1594.26,4,6377.04,3,1,637.7,7014.74
30865,30866,2023-09-24,North,Food,Chicken,1302.63,2,2605.26,9,6,260.53,2865.79
30866,30867,2023-01-19,North,Food,Eggs,414.76,5,2073.8,1,3,207.38,2281.18
30867,30868,2023-03-03,North,Clothing,Jacket,1876.16,5,9380.8,3,4,938.08,10318.88
30868,30869,2023-12-05,North,Electronics,Headphones,123.67,5,618.35,12,1,61.84,680.19
30869,30870,2023-07-05,West,Clothing,Shirt,817.84,5,4089.2,7,2,408.92,4498.12
30870,30871,2023-07-05,North,Clothing,Dress,729.99,2,1459.98,7,2,146.0,1605.98
30871,30872,2023-12-23,West,Clothing,Jacket,1708.39,2,3416.78,12,5,341.68,3758.46
30872,30873,2023-05-21,West,Food,Eggs,222.74,4,890.96,5,6,89.1,980.06
30873,30874,2023-03-01,East,Furniture,Bed,330.54,2,661.08,3,2,66.11,727.19
30874,30875,2023-02-06,West,Food,Bread,545.68,4,2182.72,2,0,218.27,2400.99
30875,30876,2023-04-29,East,Clothing,Shoes,806.29,2,1612.58,4,5,161.26,1773.84
30876,30877,2023-04-30,West,Electronics,TV,1150.34,1,1150.34,4,6,115.03,1265.37
30877,30878,2023-06-11,West,Furniture,Bed,1745.43,3,5236.29,6,6,523.63,5759.92
30878,30879,2023-04-24,North,Clothing,Dress,862.46,1,862.46,4,0,86.25,948.71
30879,30880,2023-08-21,South,Furniture,Sofa,541.88,1,541.88,8,0,54.19,596.07
30880,30881,2023-05-18,West,Electronics,TV,148.75,4,595.0,5,3,59.5,654.5
30881,30882,2023-06-18,South,Furniture,Sofa,607.99,1,607.99,6,6,60.8,668.79
30882,30883,2023-09-05,South,Furniture,Sofa,869.28,4,3477.12,9,1,347.71,3824.83
30883,30884,2023-07-25,South,Clothing,Jacket,1443.56,2,2887.12,7,1,288.71,3175.83
30884,30885,2023-01-15,West,Electronics,Smartphone,702.06,2,1404.12,1,6,140.41,1544.53
30885,30886,2023-01-01,South,Electronics,Smartphone,1548.42,3,4645.26,1,6,464.53,5109.79
30886,30887,2023-03-02,West,Food,Chicken,668.64,3,2005.92,3,3,200.59,2206.51
30887,30888,2023-12-26,North,Furniture,Table,12.45,5,62.25,12,1,6.22,68.47
30888,30889,2023-11-18,West,Clothing,Jacket,279.25,2,558.5,11,5,55.85,614.35
30889,30890,2023-09-04,East,Furniture,Sofa,430.4,2,860.8,9,0,86.08,946.88
30890,30891,2023-12-19,North,Furniture,Sofa,738.95,4,2955.8,12,1,295.58,3251.38
30891,30892,2023-03-11,South,Furniture,Table,104.7,4,418.8,3,5,41.88,460.68
30892,30893,2023-12-16,South,Clothing,Pants,1665.53,5,8327.65,12,5,832.76,9160.41
30893,30894,2023-10-09,East,Furniture,Chair,470.34,2,940.68,10,0,94.07,1034.75
30894,30895,2023-03-26,North,Clothing,Jacket,1535.72,2,3071.44,3,6,307.14,3378.58
30895,30896,2023-04-30,East,Electronics,Laptop,1237.82,2,2475.64,4,6,247.56,2723.2
30896,30897,2023-05-06,South,Furniture,Chair,1746.16,4,6984.64,5,5,698.46,7683.1
30897,30898,2023-08-04,West,Food,Bread,794.91,4,3179.64,8,4,317.96,3497.6
30898,30899,2023-03-08,South,Electronics,TV,1339.88,1,1339.88,3,2,133.99,1473.87
30899,30900,2023-10-02,East,Food,Milk,744.98,3,2234.94,10,0,223.49,2458.43
30900,30901,2023-06-03,West,Furniture,Sofa,1523.29,3,4569.87,6,5,456.99,5026.86
30901,30902,2023-08-22,West,Electronics,Smartphone,827.73,2,1655.46,8,1,165.55,1821.01
30902,30903,2023-10-24,South,Clothing,Jacket,1846.96,3,5540.88,10,1,554.09,6094.97
30903,30904,2023-04-30,West,Furniture,Desk,1890.04,5,9450.2,4,6,945.02,10395.22
30904,30905,2023-11-23,North,Furniture,Desk,1917.76,4,7671.04,11,3,767.1,8438.14
30905,30906,2023-07-12,South,Clothing,Jacket,1410.91,1,1410.91,7,2,141.09,1552.0
30906,30907,2023-02-26,South,Food,Eggs,480.07,2,960.14,2,6,96.01,1056.15
30907,30908,2023-06-10,North,Electronics,TV,1663.94,1,1663.94,6,5,166.39,1830.33
30908,30909,2023-02-17,South,Electronics,Camera,404.0,1,404.0,2,4,40.4,444.4
30909,30910,2023-05-09,East,Clothing,Jacket,1491.17,5,7455.85,5,1,745.58,8201.43
30910,30911,2023-04-04,East,Electronics,Headphones,1942.71,1,1942.71,4,1,194.27,2136.98
30911,30912,2023-12-24,South,Clothing,Shoes,779.08,3,2337.24,12,6,233.72,2570.96
30912,30913,2023-01-17,North,Food,Chicken,37.35,3,112.05,1,1,11.2,123.25
30913,30914,2023-03-24,West,Food,Eggs,1643.23,4,6572.92,3,4,657.29,7230.21
30914,30915,2023-11-27,North,Electronics,Laptop,1679.62,3,5038.86,11,0,503.89,5542.75
30915,30916,2023-02-14,East,Clothing,Shirt,436.57,4,1746.28,2,1,174.63,1920.91
30916,30917,2023-09-11,South,Clothing,Pants,1059.09,4,4236.36,9,0,423.64,4660.0
30917,30918,2023-04-08,North,Clothing,Shoes,828.01,4,3312.04,4,5,331.2,3643.24
30918,30919,2023-12-18,West,Clothing,Dress,24.53,1,24.53,12,0,2.45,26.98
30919,30920,2023-06-29,West,Electronics,Headphones,1496.65,5,7483.25,6,3,748.32,8231.57
30920,30921,2023-07-26,West,Furniture,Bed,648.67,1,648.67,7,2,64.87,713.54
30921,30922,2023-01-27,West,Electronics,Smartphone,1889.59,4,7558.36,1,4,755.84,8314.2
30922,30923,2023-04-13,North,Clothing,Shoes,1648.54,4,6594.16,4,3,659.42,7253.58
30923,30924,2023-06-20,West,Furniture,Chair,1612.47,5,8062.35,6,1,806.24,8868.59
30924,30925,2023-12-04,East,Furniture,Desk,1501.04,4,6004.16,12,0,600.42,6604.58
30925,30926,2023-08-16,West,Electronics,Laptop,1055.92,2,2111.84,8,2,211.18,2323.02
