OrderID,OrderDate,Region,Category,Product,Price,Quantity,Sales
22345,2023-10-13,East,Food,Chicken,583.11,1,583.11
22346,2023-10-10,West,Clothing,Shoes,1227.1,4,4908.4
22347,2023-08-14,South,Electronics,Smartphone,314.79,2,629.58
22348,2023-08-13,South,Furniture,Bed,473.82,1,473.82
22349,2023-04-27,South,Clothing,Shoes,510.04,5,2550.2000000000003
22350,2023-07-05,South,Electronics,TV,738.05,1,738.05
22351,2023-09-23,West,Furniture,Sofa,861.85,4,3447.4
22352,2023-03-13,North,Electronics,Laptop,1639.25,2,3278.5
22353,2023-07-25,East,Furniture,Bed,559.48,5,2797.4
22354,2023-05-09,East,Furniture,Bed,1097.59,3,3292.7699999999995
22355,2023-03-15,South,Furniture,Desk,522.23,2,1044.46
22356,2023-01-04,West,Food,Eggs,507.61,3,1522.83
22357,2023-07-06,North,Clothing,Dress,766.21,3,2298.63
22358,2023-02-10,North,Food,Chicken,48.85,2,97.7
22359,2023-03-31,East,Food,Eggs,1428.83,1,1428.83
22360,2023-08-31,South,Furniture,Bed,23.29,2,46.58
22361,2023-07-20,East,Clothing,Pants,690.12,5,3450.6
22362,2023-10-20,East,Clothing,Dress,538.0,2,1076.0
22363,2023-04-24,North,Clothing,Jacket,1974.75,3,5924.25
22364,2023-05-30,West,Clothing,Jacket,1238.28,1,1238.28
22365,2023-03-29,North,Furniture,Bed,212.66,5,1063.3
22366,2023-08-15,East,Clothing,Shoes,1891.04,5,9455.2
22367,2023-05-01,South,Electronics,Laptop,466.76,3,1400.28
22368,2023-10-19,South,Electronics,Laptop,1611.46,3,4834.38
22369,2023-08-11,West,Food,Rice,1992.73,3,5978.1900000000005
22370,2023-07-05,West,Furniture,Sofa,1961.83,1,1961.83
22371,2023-05-23,West,Food,Chicken,1573.55,5,7867.75
22372,2023-07-08,East,Food,Rice,1999.53,1,1999.53
22373,2023-08-15,East,Clothing,Jacket,369.85,4,1479.4
22374,2023-04-01,West,Electronics,Headphones,1524.14,4,6096.56
22375,2023-04-18,South,Electronics,Laptop,1225.08,1,1225.08
22376,2023-06-19,South,Clothing,Jacket,1487.44,4,5949.76
22377,2023-08-14,South,Clothing,Shoes,482.53,1,482.53
22378,2023-01-25,East,Furniture,Desk,1816.47,4,7265.88
22379,2023-03-05,North,Electronics,Camera,343.25,1,343.25
22380,2023-10-27,South,Food,Milk,259.4,2,518.8
22381,2023-09-19,South,Food,Eggs,1790.37,5,8951.849999999999
22382,2023-01-04,South,Furniture,Desk,1486.65,1,1486.65
22383,2023-03-07,West,Electronics,TV,1205.6,2,2411.2
22384,2023-08-19,East,Clothing,Dress,1477.3,2,2954.6
22385,2023-01-14,West,Food,Eggs,23.82,2,47.64
22386,2023-10-18,West,Electronics,TV,1697.43,1,1697.43
22387,2023-11-29,North,Electronics,TV,105.85,4,423.4
22388,2023-09-07,West,Electronics,Smartphone,1033.51,1,1033.51
22389,2023-05-03,North,Clothing,Shirt,67.75,4,271.0
22390,2023-08-09,West,Food,Eggs,1507.72,3,4523.16
22391,2023-04-24,South,Clothing,Shirt,552.86,1,552.86
22392,2023-06-11,East,Electronics,Laptop,893.13,1,893.13
22393,2023-06-03,West,Electronics,Laptop,1970.19,5,9850.95
22394,2023-08-23,North,Food,Rice,1506.44,3,4519.32
22395,2023-11-08,East,Food,Chicken,229.67,3,689.01
22396,2023-12-12,North,Clothing,Shirt,1906.1,2,3812.2
22397,2023-09-05,South,Clothing,Jacket,947.74,5,4738.7
22398,2023-03-19,West,Clothing,Shoes,1672.38,5,8361.900000000001
22399,2023-07-22,East,Electronics,Camera,262.92,4,1051.68
22400,2023-05-16,South,Food,Milk,226.59,1,226.59
22401,2023-12-12,West,Furniture,Chair,530.95,5,2654.75
22402,2023-09-11,West,Food,Bread,64.32,4,257.28
22403,2023-05-13,North,Food,Rice,1228.21,1,1228.21
22404,2023-07-05,North,Food,Eggs,362.9,2,725.8
22405,2023-01-12,South,Furniture,Sofa,1893.44,3,5680.32
22406,2023-09-12,North,Clothing,Shoes,1993.4,4,7973.6
22407,2023-07-14,South,Furniture,Bed,1840.37,3,5521.11
22408,2023-08-25,South,Food,Eggs,534.57,1,534.57
22409,2023-04-04,South,Food,Milk,869.27,5,4346.35
22410,2023-01-20,North,Electronics,TV,696.21,1,696.21
22411,2023-10-16,East,Food,Milk,791.34,3,2374.02
22412,2023-05-26,South,Furniture,Desk,1648.57,5,8242.85
22413,2023-03-16,East,Furniture,Table,758.68,3,2276.04
22414,2023-01-07,West,Furniture,Desk,1807.48,5,9037.4
22415,2023-03-31,North,Clothing,Shirt,130.61,1,130.61
22416,2023-09-16,North,Electronics,TV,824.81,4,3299.24
22417,2023-09-02,East,Clothing,Shoes,20.16,5,100.8
22418,2023-01-17,West,Furniture,Chair,719.51,4,2878.04
22419,2023-04-12,West,Clothing,Shoes,636.93,4,2547.72
22420,2023-07-20,South,Electronics,Smartphone,1467.88,4,5871.52
22421,2023-03-22,North,Electronics,TV,959.88,1,959.88
22422,2023-04-13,West,Electronics,TV,795.58,3,2386.7400000000002
22423,2023-09-07,West,Electronics,TV,1128.97,2,2257.94
22424,2023-04-30,South,Furniture,Chair,58.9,3,176.7
22425,2023-01-23,South,Food,Rice,1552.42,4,6209.68
22426,2023-09-15,East,Furniture,Table,661.77,5,3308.85
22427,2023-04-15,North,Furniture,Chair,1010.28,4,4041.12
22428,2023-05-06,West,Furniture,Chair,1879.9,5,9399.5
22429,2023-11-07,East,Furniture,Desk,1846.65,2,3693.3
22430,2023-04-24,North,Clothing,Shoes,1522.29,5,7611.45
22431,2023-01-15,East,Electronics,Headphones,988.31,1,988.31
22432,2023-08-30,North,Food,Eggs,1149.1,5,5745.5
22433,2023-10-27,North,Food,Bread,294.3,5,1471.5
22434,2023-08-17,West,Food,Rice,1737.43,3,5212.29
22435,2023-07-16,North,Furniture,Desk,326.32,3,978.96
22436,2023-12-17,South,Electronics,Headphones,1509.94,1,1509.94
22437,2023-12-27,West,Electronics,Camera,1805.11,3,5415.33
22438,2023-11-01,South,Food,Chicken,120.24,5,601.1999999999999
22439,2023-11-15,East,Food,Chicken,1636.83,5,8184.15
22440,2023-08-17,East,Furniture,Chair,1100.74,4,4402.96
22441,2023-10-18,North,Food,Milk,1250.46,5,6252.3
22442,2023-01-19,North,Furniture,Sofa,1081.15,2,2162.3
22443,2023-06-30,South,Food,Milk,1496.92,4,5987.68
22444,2023-08-08,South,Electronics,Camera,1684.02,5,8420.1
22445,2023-01-02,South,Electronics,Smartphone,56.77,5,283.85
22446,2023-06-29,East,Electronics,Smartphone,943.89,3,2831.67
22447,2023-07-06,South,Clothing,Shoes,71.59,4,286.36
22448,2023-09-21,West,Food,Bread,560.19,4,2240.76
22449,2023-02-09,West,Clothing,Dress,1717.26,1,1717.26
22450,2023-01-30,East,Electronics,TV,259.16,4,1036.64
22451,2023-01-12,South,Food,Chicken,887.2,1,887.2
22452,2023-06-26,South,Clothing,Jacket,1704.53,3,5113.59
22453,2023-04-26,North,Electronics,Laptop,1767.47,2,3534.94
22454,2023-04-13,West,Electronics,Smartphone,557.43,5,2787.1499999999996
22455,2023-09-30,East,Food,Milk,1565.25,2,3130.5
22456,2023-11-18,South,Food,Bread,285.38,1,285.38
22457,2023-05-04,North,Furniture,Desk,1019.51,5,5097.55
22458,2023-01-23,East,Food,Chicken,1215.67,4,4862.68
22459,2023-06-16,East,Electronics,Smartphone,1030.88,5,5154.400000000001
22460,2023-05-07,West,Furniture,Chair,933.91,1,933.91
22461,2023-10-10,South,Furniture,Bed,1284.28,4,5137.12
22462,2023-07-04,East,Food,Chicken,42.81,1,42.81
22463,2023-01-19,North,Electronics,Laptop,259.79,5,1298.95
22464,2023-06-21,North,Clothing,Pants,477.46,1,477.46
22465,2023-05-02,East,Electronics,Camera,1506.59,4,6026.36
22466,2023-11-18,North,Electronics,Smartphone,411.79,2,823.58
22467,2023-10-15,East,Food,Milk,1029.09,5,5145.45
22468,2023-10-16,North,Clothing,Pants,194.17,2,388.34
22469,2023-06-20,East,Furniture,Table,919.06,2,1838.12
22470,2023-09-10,East,Clothing,Jacket,1384.21,5,6921.05
22471,2023-08-20,East,Food,Bread,615.59,3,1846.77
22472,2023-10-06,North,Electronics,Camera,194.27,1,194.27
22473,2023-01-14,East,Electronics,Camera,1101.97,1,1101.97
22474,2023-07-27,West,Clothing,Jacket,478.44,4,1913.76
22475,2023-12-20,East,Clothing,Dress,684.48,4,2737.92
22476,2023-07-04,South,Food,Eggs,1565.43,5,7827.150000000001
22477,2023-07-05,South,Clothing,Jacket,1044.79,3,3134.37
22478,2023-10-23,West,Food,Rice,248.58,2,497.16
22479,2023-10-27,East,Furniture,Desk,150.08,2,300.16
22480,2023-10-30,South,Clothing,Pants,598.95,2,1197.9
22481,2023-12-06,East,Electronics,TV,1812.59,5,9062.949999999999
22482,2023-12-30,South,Clothing,Shoes,1654.14,3,4962.42
22483,2023-02-15,North,Electronics,Laptop,418.23,1,418.23
22484,2023-04-16,North,Furniture,Table,157.56,4,630.24
22485,2023-08-16,West,Furniture,Sofa,1243.32,2,2486.64
22486,2023-04-26,West,Clothing,Pants,1815.15,5,9075.75
22487,2023-02-22,East,Food,Milk,1531.99,5,7659.95
22488,2023-01-29,West,Electronics,Laptop,486.91,3,1460.73
22489,2023-09-08,East,Furniture,Desk,1202.84,3,3608.5199999999995
22490,2023-02-22,North,Clothing,Dress,232.87,1,232.87
22491,2023-05-17,North,Furniture,Chair,947.03,2,1894.06
22492,2023-11-25,South,Clothing,Pants,1320.25,3,3960.75
22493,2023-10-08,East,Electronics,TV,1206.71,1,1206.71
22494,2023-02-16,North,Clothing,Dress,1393.09,5,6965.45
22495,2023-03-22,North,Electronics,Headphones,999.29,3,2997.87
22496,2023-11-23,East,Furniture,Sofa,656.0,4,2624.0
22497,2023-09-29,South,Electronics,Smartphone,1313.04,5,6565.2
22498,2023-10-20,South,Electronics,Headphones,618.76,3,1856.28
22499,2023-10-01,South,Food,Eggs,1641.08,5,8205.4
22500,2023-07-03,South,Furniture,Chair,1309.22,2,2618.44
22501,2023-03-23,North,Electronics,Headphones,950.6,4,3802.4
22502,2023-05-16,East,Food,Milk,1452.38,5,7261.900000000001
22503,2023-04-23,East,Food,Chicken,1269.43,2,2538.86
22504,2023-02-26,North,Electronics,Laptop,74.01,5,370.05
22505,2023-12-11,North,Clothing,Dress,1142.65,1,1142.65
22506,2023-01-20,North,Electronics,Camera,316.4,4,1265.6
22507,2023-11-09,West,Clothing,Dress,1380.03,2,2760.06
22508,2023-04-20,East,Electronics,Laptop,979.26,2,1958.52
22509,2023-05-05,East,Furniture,Sofa,506.12,2,1012.24
22510,2023-03-16,East,Food,Bread,1840.93,1,1840.93
22511,2023-02-21,South,Electronics,Headphones,753.77,1,753.77
22512,2023-12-24,North,Electronics,TV,1630.49,3,4891.47
22513,2023-04-07,North,Electronics,Camera,1683.91,1,1683.91
22514,2023-01-30,North,Clothing,Shirt,704.94,5,3524.7000000000003
22515,2023-09-07,West,Furniture,Table,126.71,1,126.71
22516,2023-12-03,East,Furniture,Desk,518.2,1,518.2
22517,2023-04-13,North,Electronics,Smartphone,1530.45,3,4591.35
22518,2023-10-05,West,Food,Eggs,455.63,3,1366.8899999999999
22519,2023-02-20,North,Food,Rice,1371.53,4,5486.12
22520,2023-07-26,South,Electronics,Laptop,550.45,1,550.45
22521,2023-03-15,East,Clothing,Pants,1119.83,3,3359.49
22522,2023-12-24,West,Food,Bread,1575.26,2,3150.52
22523,2023-05-09,North,Furniture,Desk,1882.53,5,9412.65
22524,2023-02-15,East,Food,Bread,370.08,1,370.08
22525,2023-03-20,West,Food,Rice,886.92,2,1773.84
22526,2023-10-25,East,Electronics,Headphones,1193.76,3,3581.2799999999997
22527,2023-02-11,East,Food,Bread,118.36,3,355.08
22528,2023-12-15,South,Electronics,Headphones,1548.74,1,1548.74
22529,2023-11-16,East,Furniture,Table,858.83,5,4294.150000000001
22530,2023-03-20,West,Food,Bread,921.98,3,2765.94
22531,2023-01-19,East,Electronics,Laptop,1994.94,1,1994.94
22532,2023-05-22,West,Electronics,Smartphone,666.31,2,1332.62
22533,2023-01-15,East,Furniture,Chair,1026.98,5,5134.9
22534,2023-06-28,North,Food,Rice,1981.37,4,7925.48
22535,2023-07-30,South,Clothing,Shoes,1246.47,2,2492.94
22536,2023-08-07,North,Food,Eggs,841.23,5,4206.15
22537,2023-01-16,South,Electronics,Camera,1109.5,4,4438.0
22538,2023-07-30,West,Electronics,TV,53.96,2,107.92
22539,2023-11-05,South,Furniture,Table,815.86,1,815.86
22540,2023-11-07,East,Furniture,Table,246.25,2,492.5
22541,2023-09-12,East,Clothing,Shirt,955.98,3,2867.94
22542,2023-01-23,North,Clothing,Dress,651.74,4,2606.96
22543,2023-06-13,South,Electronics,TV,1359.18,2,2718.36
22544,2023-05-26,West,Clothing,Shoes,1854.44,4,7417.76
22545,2023-10-28,West,Clothing,Dress,524.25,5,2621.25
22546,2023-12-10,East,Clothing,Pants,1845.21,1,1845.21
22547,2023-03-30,West,Food,Rice,110.72,2,221.44
22548,2023-08-28,East,Food,Chicken,478.67,4,1914.68
22549,2023-08-24,East,Electronics,Camera,302.05,2,604.1
22550,2023-06-22,East,Food,Bread,1435.89,1,1435.89
22551,2023-01-07,North,Clothing,Shoes,964.09,5,4820.45
22552,2023-07-16,North,Clothing,Jacket,227.04,3,681.12
22553,2023-12-27,East,Clothing,Pants,1786.12,3,5358.36
22554,2023-08-04,East,Food,Rice,393.0,3,1179.0
22555,2023-03-25,East,Furniture,Bed,414.76,4,1659.04
22556,2023-08-01,West,Clothing,Shirt,1838.75,4,7355.0
22557,2023-07-21,East,Clothing,Shirt,960.42,5,4802.099999999999
22558,2023-09-02,East,Furniture,Sofa,1442.77,3,4328.3099999999995
22559,2023-10-29,South,Furniture,Table,1125.18,1,1125.18
22560,2023-02-02,South,Electronics,Laptop,1820.38,5,9101.900000000001
22561,2023-09-28,South,Electronics,Smartphone,1990.0,3,5970.0
22562,2023-02-03,South,Food,Chicken,161.26,3,483.78
22563,2023-03-20,East,Furniture,Desk,564.66,5,2823.2999999999997
22564,2023-09-22,South,Electronics,TV,1069.81,4,4279.24
22565,2023-12-13,West,Clothing,Shirt,1475.15,3,4425.450000000001
22566,2023-11-16,West,Electronics,Camera,1002.26,2,2004.52
22567,2023-05-02,South,Clothing,Shirt,214.88,1,214.88
22568,2023-10-11,North,Clothing,Jacket,1638.77,3,4916.3099999999995
22569,2023-09-22,West,Clothing,Shirt,282.47,2,564.94
22570,2023-09-06,West,Food,Eggs,968.48,3,2905.44
22571,2023-11-02,South,Furniture,Desk,901.47,4,3605.88
22572,2023-06-13,South,Food,Chicken,999.18,3,2997.54
22573,2023-09-22,East,Electronics,TV,281.71,3,845.1299999999999
22574,2023-09-08,West,Electronics,Headphones,332.05,4,1328.2
22575,2023-01-31,South,Furniture,Table,1398.69,1,1398.69
22576,2023-08-23,South,Furniture,Desk,529.4,1,529.4
22577,2023-10-28,East,Electronics,TV,510.69,3,1532.07
22578,2023-09-28,West,Furniture,Desk,814.25,1,814.25
22579,2023-09-02,South,Furniture,Bed,562.27,1,562.27
22580,2023-03-07,East,Clothing,Shoes,1942.06,3,5826.18
22581,2023-03-04,South,Food,Rice,1383.08,1,1383.08
22582,2023-04-29,North,Food,Rice,1486.09,1,1486.09
22583,2023-04-20,North,Food,Chicken,1820.24,4,7280.96
22584,2023-04-17,South,Clothing,Dress,197.87,1,197.87
22585,2023-04-26,West,Clothing,Shoes,856.8,1,856.8
22586,2023-01-27,North,Furniture,Table,1212.21,3,3636.63
22587,2023-07-11,East,Furniture,Bed,1543.39,2,3086.78
22588,2023-07-07,South,Clothing,Shirt,1928.99,1,1928.99
22589,2023-11-08,East,Clothing,Shoes,1384.06,4,5536.24
22590,2023-11-23,North,Electronics,Smartphone,1836.85,3,5510.549999999999
22591,2023-07-07,West,Clothing,Shoes,1964.03,5,9820.15
22592,2023-08-09,East,Clothing,Dress,1376.19,2,2752.38
22593,2023-10-03,North,Food,Milk,1430.79,2,2861.58
22594,2023-12-25,North,Electronics,TV,1958.41,5,9792.050000000001
22595,2023-11-03,North,Food,Chicken,1560.15,3,4680.450000000001
22596,2023-03-13,East,Food,Rice,1617.79,5,8088.95
22597,2023-06-27,North,Electronics,TV,180.47,2,360.94
22598,2023-07-18,South,Electronics,TV,1968.34,3,5905.0199999999995
22599,2023-03-29,North,Electronics,TV,1035.94,5,5179.700000000001
22600,2023-12-08,South,Furniture,Chair,1725.13,4,6900.52
22601,2023-05-28,West,Electronics,Camera,1675.49,1,1675.49
22602,2023-05-08,South,Food,Bread,1381.05,2,2762.1
22603,2023-05-16,West,Electronics,Camera,1289.17,5,6445.85
22604,2023-09-13,West,Furniture,Desk,1942.61,3,5827.83
22605,2023-05-01,South,Food,Milk,17.08,2,34.16
22606,2023-07-26,West,Electronics,TV,1069.05,3,3207.1499999999996
22607,2023-01-22,South,Electronics,Headphones,1410.96,4,5643.84
22608,2023-02-04,East,Food,Milk,160.46,2,320.92
22609,2023-10-25,West,Food,Chicken,771.58,1,771.58
22610,2023-07-24,South,Electronics,TV,1433.3,1,1433.3
22611,2023-08-08,West,Furniture,Desk,49.41,5,247.04999999999998
22612,2023-10-03,North,Food,Milk,1831.74,2,3663.48
22613,2023-04-03,South,Clothing,Shirt,936.18,4,3744.72
22614,2023-11-21,North,Electronics,Camera,376.71,4,1506.84
22615,2023-05-08,West,Food,Bread,996.24,2,1992.48
22616,2023-01-27,West,Food,Rice,121.46,5,607.3
22617,2023-11-21,East,Electronics,Camera,594.96,2,1189.92
22618,2023-10-03,South,Electronics,TV,1992.69,5,9963.45
22619,2023-01-23,North,Electronics,Smartphone,1063.78,1,1063.78
22620,2023-08-12,East,Furniture,Bed,168.26,5,841.3
22621,2023-01-12,West,Clothing,Jacket,1574.58,2,3149.16
22622,2023-08-29,West,Food,Chicken,154.24,5,771.2
22623,2023-11-01,East,Electronics,Camera,886.13,4,3544.52
22624,2023-12-18,North,Electronics,Laptop,1827.76,4,7311.04
22625,2023-07-27,West,Furniture,Bed,62.11,3,186.32999999999998
22626,2023-06-04,West,Clothing,Shirt,1897.2,2,3794.4
22627,2023-03-06,South,Food,Chicken,718.03,5,3590.1499999999996
22628,2023-11-03,East,Clothing,Shirt,97.19,4,388.76
22629,2023-11-29,West,Clothing,Jacket,1058.3,2,2116.6
22630,2023-08-19,North,Electronics,Headphones,1508.98,2,3017.96
22631,2023-10-22,South,Electronics,TV,553.54,3,1660.62
22632,2023-01-16,East,Electronics,TV,804.64,3,2413.92
22633,2023-01-05,North,Furniture,Chair,1879.38,3,5638.14
22634,2023-05-02,West,Furniture,Bed,1433.59,3,4300.7699999999995
22635,2023-06-20,East,Furniture,Bed,1775.71,1,1775.71
22636,2023-02-26,East,Electronics,Smartphone,1941.69,2,3883.38
22637,2023-04-07,North,Electronics,Laptop,33.53,3,100.59
22638,2023-10-03,East,Electronics,Headphones,1022.17,4,4088.68
22639,2023-08-18,North,Clothing,Dress,120.72,5,603.6
22640,2023-12-18,West,Furniture,Table,1378.33,3,4134.99
22641,2023-06-25,South,Furniture,Bed,124.48,4,497.92
22642,2023-06-27,North,Clothing,Shirt,244.48,1,244.48
22643,2023-01-02,South,Food,Rice,1264.61,3,3793.83
22644,2023-05-20,East,Clothing,Shoes,104.92,3,314.76
22645,2023-02-22,North,Clothing,Jacket,1715.78,2,3431.56
22646,2023-01-12,West,Electronics,TV,166.02,4,664.08
22647,2023-06-11,North,Food,Rice,1401.18,1,1401.18
22648,2023-04-15,North,Clothing,Dress,1889.28,5,9446.4
22649,2023-06-11,North,Food,Rice,1688.33,4,6753.32
22650,2023-09-25,South,Food,Rice,1111.36,3,3334.08
22651,2023-01-17,South,Electronics,Laptop,1742.57,1,1742.57
22652,2023-09-19,East,Food,Eggs,1893.85,4,7575.4
22653,2023-01-30,East,Electronics,Headphones,720.82,3,2162.46
22654,2023-03-27,East,Furniture,Bed,1770.95,1,1770.95
22655,2023-12-09,East,Clothing,Jacket,1028.49,1,1028.49
22656,2023-07-27,North,Electronics,Headphones,1925.08,4,7700.32
22657,2023-08-23,South,Electronics,TV,1513.83,1,1513.83
22658,2023-10-09,South,Clothing,Pants,776.03,5,3880.1499999999996
22659,2023-04-21,South,Electronics,TV,1373.11,4,5492.44
22660,2023-10-23,South,Food,Chicken,801.15,5,4005.75
22661,2023-06-08,East,Electronics,Smartphone,1601.13,1,1601.13
22662,2023-10-29,North,Electronics,Headphones,1972.72,2,3945.44
22663,2023-03-08,South,Food,Bread,1165.85,2,2331.7
22664,2023-12-10,West,Clothing,Shoes,6.32,1,6.32
22665,2023-04-01,North,Electronics,Smartphone,788.53,5,3942.6499999999996
22666,2023-05-04,West,Furniture,Sofa,927.38,5,4636.9
22667,2023-09-03,North,Clothing,Shoes,1753.06,5,8765.3
22668,2023-12-22,North,Furniture,Sofa,1526.42,2,3052.84
22669,2023-08-23,North,Furniture,Bed,236.95,2,473.9
22670,2023-05-05,West,Furniture,Desk,524.78,5,2623.8999999999996
22671,2023-03-09,South,Electronics,Headphones,556.51,3,1669.53
22672,2023-04-15,South,Food,Rice,812.67,3,2438.0099999999998
22673,2023-02-28,West,Electronics,Headphones,1365.33,4,5461.32
22674,2023-07-29,South,Furniture,Bed,1522.82,2,3045.64
22675,2023-10-23,East,Furniture,Desk,872.69,4,3490.76
22676,2023-06-04,South,Food,Bread,1909.92,2,3819.84
22677,2023-08-18,East,Clothing,Jacket,1188.42,1,1188.42
22678,2023-05-20,East,Furniture,Table,862.57,5,4312.85
22679,2023-06-08,East,Electronics,Headphones,358.64,3,1075.92
22680,2023-06-05,West,Furniture,Table,1781.08,5,8905.4
22681,2023-04-22,South,Furniture,Chair,1647.51,2,3295.02
22682,2023-04-10,South,Clothing,Shoes,189.45,1,189.45
22683,2023-10-09,West,Food,Rice,1032.87,5,5164.349999999999
22684,2023-08-29,West,Furniture,Desk,1366.87,2,2733.74
22685,2023-01-13,South,Clothing,Shoes,1830.22,2,3660.44
22686,2023-10-24,West,Clothing,Dress,208.3,5,1041.5
22687,2023-10-15,West,Furniture,Chair,1947.4,1,1947.4
22688,2023-10-05,East,Furniture,Sofa,1528.47,4,6113.88
22689,2023-04-30,West,Food,Eggs,927.26,3,2781.7799999999997
22690,2023-04-20,East,Electronics,Laptop,840.57,4,3362.28
22691,2023-12-21,North,Electronics,Camera,469.2,2,938.4
22692,2023-03-21,East,Food,Eggs,479.21,5,2396.0499999999997
22693,2023-11-02,East,Clothing,Dress,987.3,3,2961.8999999999996
22694,2023-01-03,West,Clothing,Dress,1249.66,1,1249.66
22695,2023-08-26,South,Food,Milk,442.37,5,2211.85
22696,2023-04-05,North,Electronics,TV,837.19,1,837.19
22697,2023-09-29,North,Clothing,Dress,695.87,3,2087.61
22698,2023-11-18,North,Electronics,Smartphone,1550.9,3,4652.700000000001
22699,2023-10-23,South,Clothing,Shirt,1157.13,4,4628.52
22700,2023-03-27,North,Electronics,TV,179.11,4,716.44
22701,2023-07-03,North,Food,Bread,1161.63,5,5808.150000000001
22702,2023-03-19,South,Electronics,Laptop,1969.6,1,1969.6
22703,2023-01-14,North,Clothing,Shoes,334.37,4,1337.48
22704,2023-11-14,West,Clothing,Jacket,754.92,1,754.92
22705,2023-04-21,West,Clothing,Shirt,450.61,4,1802.44
22706,2023-03-10,East,Furniture,Chair,124.12,3,372.36
22707,2023-06-04,East,Furniture,Chair,470.46,4,1881.84
22708,2023-10-30,East,Clothing,Dress,1364.97,2,2729.94
22709,2023-11-20,West,Food,Eggs,554.56,4,2218.24
22710,2023-03-28,West,Clothing,Jacket,1444.19,5,7220.950000000001
22711,2023-03-15,West,Food,Eggs,894.62,3,2683.86
22712,2023-08-11,East,Clothing,Jacket,415.56,2,831.12
22713,2023-05-25,East,Clothing,Jacket,1583.69,5,7918.450000000001
22714,2023-04-17,East,Food,Bread,1173.22,4,4692.88
22715,2023-08-19,East,Electronics,Smartphone,916.81,5,4584.049999999999
22716,2023-01-27,East,Furniture,Bed,805.16,1,805.16
22717,2023-04-14,East,Clothing,Jacket,285.72,1,285.72
22718,2023-11-03,West,Food,Rice,103.56,5,517.8
22719,2023-02-28,South,Food,Milk,1694.4,1,1694.4
22720,2023-03-20,South,Furniture,Desk,698.61,3,2095.83
22721,2023-06-01,East,Furniture,Chair,990.79,3,2972.37
22722,2023-04-09,South,Electronics,Headphones,1154.38,3,3463.1400000000003
22723,2023-05-21,South,Clothing,Shirt,418.7,2,837.4
22724,2023-03-11,West,Furniture,Chair,595.86,5,2979.3
22725,2023-02-21,East,Electronics,TV,998.81,5,4994.049999999999
22726,2023-04-06,East,Clothing,Dress,479.64,1,479.64
22727,2023-08-01,South,Clothing,Jacket,1625.8,1,1625.8
22728,2023-10-04,East,Food,Bread,1092.19,1,1092.19
22729,2023-06-07,East,Furniture,Bed,727.0,4,2908.0
22730,2023-02-23,East,Electronics,Smartphone,733.76,1,733.76
22731,2023-08-02,East,Electronics,Laptop,1046.77,5,5233.85
22732,2023-07-06,South,Food,Bread,991.97,4,3967.88
22733,2023-10-30,North,Electronics,Laptop,654.54,4,2618.16
22734,2023-07-13,South,Electronics,Camera,640.46,4,2561.84
22735,2023-09-14,West,Clothing,Pants,718.32,1,718.32
22736,2023-03-29,North,Furniture,Bed,826.21,3,2478.63
22737,2023-06-29,North,Food,Bread,855.58,3,2566.7400000000002
22738,2023-10-04,North,Furniture,Table,463.03,1,463.03
22739,2023-07-07,South,Electronics,Laptop,1377.56,3,4132.68
22740,2023-12-26,West,Electronics,Smartphone,1808.51,2,3617.02
22741,2023-05-04,South,Electronics,Smartphone,962.36,5,4811.8
22742,2023-06-25,West,Furniture,Desk,1523.92,4,6095.68
22743,2023-03-15,South,Food,Rice,853.96,2,1707.92
22744,2023-05-20,South,Food,Milk,726.14,4,2904.56
22745,2023-04-26,South,Clothing,Jacket,675.41,2,1350.82
22746,2023-09-16,North,Food,Bread,1491.63,2,2983.26
22747,2023-03-07,South,Clothing,Dress,686.11,1,686.11
22748,2023-05-14,West,Electronics,Smartphone,257.37,3,772.11
22749,2023-09-11,West,Food,Eggs,1086.88,4,4347.52
22750,2023-11-19,West,Clothing,Pants,1983.17,1,1983.17
22751,2023-09-07,North,Clothing,Shoes,1288.7,1,1288.7
22752,2023-03-14,South,Furniture,Table,1581.24,1,1581.24
22753,2023-10-04,South,Electronics,Headphones,1258.21,2,2516.42
22754,2023-06-10,East,Food,Rice,1260.67,2,2521.34
22755,2023-04-26,North,Food,Rice,1454.47,3,4363.41
22756,2023-09-14,West,Food,Milk,520.92,5,2604.6
22757,2023-05-02,West,Clothing,Dress,1111.02,2,2222.04
22758,2023-11-17,South,Food,Milk,1347.95,3,4043.8500000000004
22759,2023-12-31,West,Food,Milk,1854.07,5,9270.35
22760,2023-11-23,South,Food,Chicken,116.35,5,581.75
22761,2023-02-09,South,Electronics,Laptop,1005.25,4,4021.0
22762,2023-11-15,East,Electronics,Smartphone,321.24,1,321.24
22763,2023-02-21,North,Clothing,Shirt,218.96,1,218.96
22764,2023-06-09,South,Furniture,Sofa,1737.7,4,6950.8
22765,2023-10-25,South,Food,Rice,141.47,1,141.47
22766,2023-08-26,South,Food,Eggs,817.69,4,3270.76
22767,2023-01-29,East,Clothing,Jacket,233.13,2,466.26
22768,2023-10-29,South,Food,Milk,330.87,4,1323.48
22769,2023-03-07,North,Furniture,Sofa,1355.34,3,4066.0199999999995
22770,2023-10-29,North,Clothing,Pants,1003.07,1,1003.07
22771,2023-04-09,West,Electronics,Camera,853.25,5,4266.25
22772,2023-01-28,North,Furniture,Desk,1387.99,4,5551.96
