transaction_id,customer_id,product_id,sale_date,quantity,unit_price,total_amount,region,sales_rep
TXN_003848,CUST_0150,PROD_429,2023-03-23,8,394.24,3153.92,West,REP_37
TXN_003849,CUST_1514,PROD_316,2023-05-13,8,22.26,178.08,West,REP_48
TXN_003850,CUST_0686,PROD_203,2023-10-22,4,166.14,664.56,North,REP_49
TXN_003851,CUST_1566,PROD_346,2023-08-09,2,191.67,383.34,West,REP_18
TXN_003852,CUST_1056,PROD_489,2023-05-15,1,455.97,455.97,North,REP_41
TXN_003853,CUST_1910,PROD_247,2023-07-12,2,479.88,959.76,South,REP_49
TXN_003854,CUST_0537,PROD_314,2023-07-25,2,405.59,811.18,North,REP_19
TXN_003855,CUST_0997,PROD_499,2023-11-20,1,325.62,325.62,East,REP_30
TXN_003856,CUST_1552,PROD_458,2023-01-30,7,12.36,86.52,East,REP_22
TXN_003857,CUST_0061,PROD_190,2023-02-01,6,13.43,80.58,North,REP_24
TXN_003858,CUST_0627,PROD_047,2023-01-23,7,215.12,1505.84,North,REP_10
TXN_003859,CUST_0648,PROD_313,2023-11-07,4,65.8,263.2,South,REP_11
TXN_003860,CUST_0764,PROD_385,2023-02-14,6,428.58,2571.48,South,REP_38
TXN_003861,CUST_1500,PROD_225,2023-05-19,9,389.57,3506.13,South,REP_41
TXN_003862,CUST_1356,PROD_335,2023-09-09,2,53.68,107.36,East,REP_50
TXN_003863,CUST_1815,PROD_141,2023-07-30,3,128.46,385.38,East,REP_30
TXN_003864,CUST_1788,PROD_030,2023-07-30,10,444.45,4444.5,East,REP_44
TXN_003865,CUST_1533,PROD_278,2023-12-17,9,241.31,2171.79,West,REP_21
TXN_003866,CUST_0648,PROD_171,2023-01-03,2,28.17,56.34,East,REP_40
TXN_003867,CUST_1310,PROD_105,2023-04-10,4,112.56,450.24,East,REP_19
TXN_003868,CUST_1262,PROD_170,2023-01-29,1,168.24,168.24,South,REP_35
TXN_003869,CUST_0708,PROD_240,2023-01-06,9,469.76,4227.84,West,REP_02
TXN_003870,CUST_1719,PROD_028,2023-05-10,9,291.85,2626.65,North,REP_28
TXN_003871,CUST_0062,PROD_457,2023-02-24,8,280.18,2241.44,South,REP_49
TXN_003872,CUST_1008,PROD_109,2023-03-06,4,220.37,881.48,East,REP_28
TXN_003873,CUST_0397,PROD_090,2023-05-21,2,269.1,538.2,North,REP_29
TXN_003874,CUST_1971,PROD_260,2023-11-15,3,310.91,932.73,South,REP_12
TXN_003875,CUST_0677,PROD_015,2023-10-07,1,364.51,364.51,West,REP_01
TXN_003876,CUST_1128,PROD_306,2023-11-27,5,46.54,232.7,East,REP_42
TXN_003877,CUST_0965,PROD_017,2023-07-18,8,349.16,2793.28,South,REP_23
TXN_003878,CUST_1638,PROD_084,2023-06-22,3,73.74,221.22,South,REP_14
TXN_003879,CUST_1974,PROD_029,2023-11-15,10,496.32,4963.2,North,REP_02
TXN_003880,CUST_0315,PROD_048,2023-12-31,5,427.67,2138.35,West,REP_40
TXN_003881,CUST_0858,PROD_224,2023-12-25,3,356.53,1069.59,West,REP_47
TXN_003882,CUST_1346,PROD_010,2023-07-25,3,172.14,516.42,East,REP_31
TXN_003883,CUST_1255,PROD_135,2023-05-23,3,484.77,1454.31,West,REP_19
TXN_003884,CUST_1364,PROD_022,2023-09-25,5,309.02,1545.1,West,REP_16
TXN_003885,CUST_1588,PROD_291,2023-06-05,1,230.03,230.03,South,REP_36
TXN_003886,CUST_0228,PROD_038,2023-07-17,8,35.92,287.36,South,REP_17
TXN_003887,CUST_1605,PROD_251,2023-05-09,3,53.61,160.83,South,REP_29
TXN_003888,CUST_1419,PROD_477,2023-08-09,5,400.04,2000.2,North,REP_39
TXN_003889,CUST_1938,PROD_480,2023-06-29,2,225.73,451.46,North,REP_36
TXN_003890,CUST_1170,PROD_495,2023-01-14,10,444.08,4440.8,North,REP_34
TXN_003891,CUST_0642,PROD_222,2023-02-24,1,251.93,251.93,South,REP_31
TXN_003892,CUST_1908,PROD_180,2023-03-11,10,72.92,729.2,South,REP_44
TXN_003893,CUST_0519,PROD_296,2023-09-08,9,447.12,4024.08,West,REP_43
TXN_003894,CUST_0638,PROD_437,2023-11-01,6,24.94,149.64,North,REP_13
TXN_003895,CUST_0124,PROD_084,2023-05-15,9,386.51,3478.59,North,REP_23
TXN_003896,CUST_0933,PROD_286,2023-09-05,7,97.23,680.61,West,REP_18
TXN_003897,CUST_1645,PROD_494,2023-11-24,10,141.51,1415.1,North,REP_19
TXN_003898,CUST_1579,PROD_132,2023-12-18,7,231.82,1622.74,North,REP_47
TXN_003899,CUST_1150,PROD_087,2023-04-11,1,33.62,33.62,North,REP_01
TXN_003900,CUST_0162,PROD_400,2023-02-22,6,211.74,1270.44,South,REP_07
TXN_003901,CUST_1237,PROD_463,2023-07-30,5,68.23,341.15,East,REP_20
TXN_003902,CUST_0757,PROD_310,2023-11-02,8,37.59,300.72,West,REP_28
TXN_003903,CUST_0961,PROD_149,2023-06-22,10,486.38,4863.8,South,REP_47
TXN_003904,CUST_1459,PROD_349,2023-03-25,4,298.33,1193.32,East,REP_49
TXN_003905,CUST_1094,PROD_430,2023-04-11,1,327.48,327.48,West,REP_43
TXN_003906,CUST_1564,PROD_214,2023-10-13,9,92.13,829.17,South,REP_15
TXN_003907,CUST_1282,PROD_096,2023-02-28,2,169.32,338.64,West,REP_25
TXN_003908,CUST_1811,PROD_340,2023-08-17,1,314.22,314.22,East,REP_18
TXN_003909,CUST_0319,PROD_064,2023-11-12,5,392.77,1963.85,South,REP_21
TXN_003910,CUST_0255,PROD_233,2023-01-02,3,458.2,1374.6,West,REP_14
TXN_003911,CUST_0859,PROD_298,2023-06-03,2,398.66,797.32,West,REP_07
TXN_003912,CUST_0036,PROD_113,2023-03-15,2,365.76,731.52,North,REP_11
TXN_003913,CUST_1840,PROD_197,2023-04-22,1,242.41,242.41,West,REP_38
TXN_003914,CUST_1981,PROD_291,2023-05-04,7,349.36,2445.52,South,REP_27
TXN_003915,CUST_0841,PROD_334,2023-08-29,2,497.71,995.42,South,REP_11
TXN_003916,CUST_1566,PROD_184,2023-10-24,9,440.96,3968.64,East,REP_07
TXN_003917,CUST_0664,PROD_006,2023-06-28,1,19.46,19.46,East,REP_50
TXN_003918,CUST_1388,PROD_434,2023-02-16,4,51.1,204.4,West,REP_35
TXN_003919,CUST_1637,PROD_322,2023-09-13,1,187.42,187.42,South,REP_50
TXN_003920,CUST_0767,PROD_169,2023-01-29,2,155.42,310.84,North,REP_17
TXN_003921,CUST_1032,PROD_346,2023-06-22,5,459.21,2296.05,East,REP_33
TXN_003922,CUST_1530,PROD_217,2023-11-25,3,255.17,765.51,West,REP_15
TXN_003923,CUST_0104,PROD_412,2023-12-11,2,216.6,433.2,South,REP_13
TXN_003924,CUST_1685,PROD_036,2023-10-02,4,174.25,697.0,East,REP_42
TXN_003925,CUST_1706,PROD_296,2023-10-12,2,269.22,538.44,West,REP_45
TXN_003926,CUST_0189,PROD_245,2023-08-07,9,443.32,3989.88,West,REP_46
TXN_003927,CUST_0002,PROD_205,2023-03-21,9,459.67,4137.03,North,REP_06
TXN_003928,CUST_1351,PROD_063,2023-07-12,10,306.62,3066.2,South,REP_33
TXN_003929,CUST_0568,PROD_370,2023-04-20,8,213.12,1704.96,East,REP_18
TXN_003930,CUST_0627,PROD_098,2023-05-03,3,95.42,286.26,East,REP_49
TXN_003931,CUST_0894,PROD_078,2023-05-10,3,318.94,956.82,North,REP_09
TXN_003932,CUST_1852,PROD_092,2023-11-06,10,432.72,4327.2,South,REP_47
TXN_003933,CUST_1274,PROD_130,2023-09-01,10,471.07,4710.7,East,REP_33
TXN_003934,CUST_0542,PROD_197,2023-07-27,1,194.03,194.03,South,REP_36
TXN_003935,CUST_0284,PROD_084,2023-12-20,5,404.23,2021.15,West,REP_07
TXN_003936,CUST_0839,PROD_353,2023-08-21,3,346.0,1038.0,South,REP_25
TXN_003937,CUST_0962,PROD_353,2023-08-26,1,408.54,408.54,North,REP_11
TXN_003938,CUST_1789,PROD_104,2023-08-15,9,204.2,1837.8,South,REP_14
TXN_003939,CUST_1432,PROD_115,2023-07-19,5,291.53,1457.65,West,REP_48
TXN_003940,CUST_0692,PROD_086,2023-03-26,10,444.95,4449.5,East,REP_40
TXN_003941,CUST_1604,PROD_201,2023-12-31,10,129.46,1294.6,North,REP_02
TXN_003942,CUST_0070,PROD_476,2023-07-28,10,419.23,4192.3,West,REP_44
TXN_003943,CUST_0528,PROD_476,2023-10-20,7,93.41,653.87,South,REP_40
TXN_003944,CUST_1054,PROD_197,2023-04-25,7,26.82,187.74,West,REP_45
TXN_003945,CUST_0732,PROD_270,2023-08-11,3,444.61,1333.83,West,REP_03
TXN_003946,CUST_0451,PROD_426,2023-07-26,2,219.96,439.92,North,REP_05
TXN_003947,CUST_0417,PROD_234,2023-10-26,3,379.49,1138.47,South,REP_03
TXN_003948,CUST_0048,PROD_340,2023-04-25,10,276.83,2768.3,East,REP_26
TXN_003949,CUST_1783,PROD_133,2023-12-21,4,398.33,1593.32,East,REP_06
TXN_003950,CUST_1782,PROD_100,2023-06-24,4,453.22,1812.88,West,REP_49
TXN_003951,CUST_0236,PROD_240,2023-03-11,7,361.57,2530.99,East,REP_48
TXN_003952,CUST_1316,PROD_248,2023-04-30,6,97.46,584.76,East,REP_46
TXN_003953,CUST_1917,PROD_005,2023-09-19,1,356.18,356.18,East,REP_37
TXN_003954,CUST_1527,PROD_087,2023-07-16,4,327.92,1311.68,North,REP_43
TXN_003955,CUST_1938,PROD_119,2023-09-25,6,11.28,67.68,East,REP_32
TXN_003956,CUST_0516,PROD_199,2023-02-01,3,29.45,88.35,East,REP_32
TXN_003957,CUST_1995,PROD_080,2023-11-23,9,174.4,1569.6,East,REP_42
TXN_003958,CUST_0818,PROD_377,2023-06-03,8,105.77,846.16,East,REP_33
TXN_003959,CUST_1744,PROD_323,2023-10-12,1,308.64,308.64,North,REP_17
TXN_003960,CUST_0320,PROD_046,2023-09-30,2,130.19,260.38,North,REP_31
TXN_003961,CUST_1328,PROD_494,2023-10-20,2,34.89,69.78,East,REP_02
TXN_003962,CUST_0386,PROD_408,2023-01-10,1,61.64,61.64,South,REP_16
TXN_003963,CUST_1546,PROD_049,2023-06-27,6,10.12,60.72,North,REP_47
TXN_003964,CUST_0118,PROD_089,2023-02-21,9,309.09,2781.81,North,REP_17
TXN_003965,CUST_1178,PROD_292,2023-08-02,7,249.23,1744.61,North,REP_29
TXN_003966,CUST_0763,PROD_160,2023-06-01,5,484.45,2422.25,South,REP_12
TXN_003967,CUST_1865,PROD_131,2023-10-29,9,128.38,1155.42,North,REP_13
TXN_003968,CUST_0386,PROD_017,2023-11-08,3,429.13,1287.39,West,REP_42
TXN_003969,CUST_0302,PROD_059,2023-04-30,7,223.44,1564.08,North,REP_49
TXN_003970,CUST_1070,PROD_426,2023-06-16,8,409.12,3272.96,West,REP_07
TXN_003971,CUST_1000,PROD_373,2023-09-10,1,353.97,353.97,South,REP_30
TXN_003972,CUST_0130,PROD_350,2023-11-28,2,439.47,878.94,North,REP_02
TXN_003973,CUST_1368,PROD_237,2023-09-06,5,475.98,2379.9,West,REP_16
TXN_003974,CUST_0288,PROD_075,2023-08-26,5,262.78,1313.9,South,REP_26
TXN_003975,CUST_1429,PROD_439,2023-06-01,9,136.61,1229.49,South,REP_45
TXN_003976,CUST_1313,PROD_363,2023-04-30,4,392.62,1570.48,South,REP_32
TXN_003977,CUST_1841,PROD_114,2023-07-07,9,407.15,3664.35,North,REP_20
TXN_003978,CUST_1963,PROD_290,2023-06-30,7,317.88,2225.16,South,REP_01
TXN_003979,CUST_1579,PROD_317,2023-05-12,9,270.79,2437.11,North,REP_27
TXN_003980,CUST_0977,PROD_218,2023-10-05,4,478.41,1913.64,West,REP_18
TXN_003981,CUST_1273,PROD_391,2023-04-04,10,330.98,3309.8,South,REP_29
TXN_003982,CUST_1929,PROD_054,2023-03-20,4,186.79,747.16,North,REP_41
TXN_003983,CUST_0092,PROD_216,2023-07-04,6,167.3,1003.8,North,REP_38
TXN_003984,CUST_1921,PROD_287,2023-09-20,4,70.23,280.92,West,REP_46
TXN_003985,CUST_0455,PROD_013,2023-11-02,5,248.4,1242.0,North,REP_32
TXN_003986,CUST_0535,PROD_287,2023-05-29,4,188.7,754.8,South,REP_37
TXN_003987,CUST_0300,PROD_354,2023-09-26,6,91.11,546.66,North,REP_48
TXN_003988,CUST_1617,PROD_378,2023-11-04,3,127.25,381.75,North,REP_12
TXN_003989,CUST_1279,PROD_342,2023-03-27,8,382.73,3061.84,West,REP_15
TXN_003990,CUST_0036,PROD_178,2023-09-21,1,180.73,180.73,East,REP_48
TXN_003991,CUST_1390,PROD_225,2023-06-14,2,90.0,180.0,North,REP_40
TXN_003992,CUST_0087,PROD_007,2023-10-02,5,274.93,1374.65,West,REP_06
TXN_003993,CUST_1775,PROD_394,2023-01-04,9,94.06,846.54,North,REP_14
TXN_003994,CUST_0464,PROD_065,2023-04-28,10,141.5,1415.0,East,REP_36
TXN_003995,CUST_0453,PROD_314,2023-07-09,9,168.22,1513.98,North,REP_17
TXN_003996,CUST_1807,PROD_163,2023-07-07,3,305.73,917.19,North,REP_29
TXN_003997,CUST_0347,PROD_315,2023-12-21,7,195.08,1365.56,East,REP_01
TXN_003998,CUST_0366,PROD_358,2023-02-07,7,159.73,1118.11,South,REP_38
TXN_003999,CUST_0793,PROD_444,2023-11-09,2,149.7,299.4,West,REP_16
TXN_004000,CUST_1355,PROD_100,2023-07-22,2,316.05,632.1,South,REP_25
TXN_004001,CUST_1857,PROD_338,2023-07-12,1,232.19,232.19,North,REP_10
TXN_004002,CUST_0551,PROD_322,2023-10-08,6,425.22,2551.32,South,REP_16
TXN_004003,CUST_1416,PROD_397,2023-12-25,6,80.33,481.98,South,REP_40
TXN_004004,CUST_0377,PROD_340,2023-12-18,10,294.77,2947.7,East,REP_23
TXN_004005,CUST_0779,PROD_254,2023-09-11,10,290.01,2900.1,East,REP_19
TXN_004006,CUST_1379,PROD_037,2023-02-20,8,197.25,1578.0,East,REP_19
TXN_004007,CUST_1465,PROD_392,2023-05-12,3,28.25,84.75,West,REP_37
TXN_004008,CUST_0783,PROD_223,2023-09-25,4,238.82,955.28,East,REP_32
TXN_004009,CUST_1772,PROD_281,2023-04-15,2,195.91,391.82,East,REP_27
TXN_004010,CUST_1830,PROD_375,2023-08-03,2,169.1,338.2,West,REP_33
TXN_004011,CUST_0949,PROD_461,2023-07-02,6,309.96,1859.76,West,REP_28
TXN_004012,CUST_0686,PROD_168,2023-03-05,10,109.85,1098.5,West,REP_06
TXN_004013,CUST_1973,PROD_180,2023-11-14,9,99.2,892.8,North,REP_49
TXN_004014,CUST_0373,PROD_499,2023-08-10,5,126.13,630.65,South,REP_07
TXN_004015,CUST_0859,PROD_385,2023-08-27,7,289.64,2027.48,South,REP_22
TXN_004016,CUST_1109,PROD_286,2023-09-07,1,203.4,203.4,East,REP_28
TXN_004017,CUST_1737,PROD_298,2023-11-14,4,459.99,1839.96,West,REP_28
TXN_004018,CUST_0447,PROD_293,2023-12-16,10,349.62,3496.2,East,REP_46
TXN_004019,CUST_1633,PROD_494,2023-11-13,5,345.63,1728.15,South,REP_20
TXN_004020,CUST_0105,PROD_302,2023-03-26,5,231.2,1156.0,South,REP_31
TXN_004021,CUST_1465,PROD_244,2023-05-29,6,392.46,2354.76,West,REP_11
TXN_004022,CUST_0499,PROD_161,2023-09-06,8,203.68,1629.44,West,REP_44
TXN_004023,CUST_1394,PROD_143,2023-03-31,5,241.28,1206.4,East,REP_42
TXN_004024,CUST_0633,PROD_345,2023-02-12,1,421.15,421.15,West,REP_26
TXN_004025,CUST_1980,PROD_477,2023-04-10,4,312.84,1251.36,East,REP_43
TXN_004026,CUST_0323,PROD_109,2023-04-16,6,201.44,1208.64,East,REP_17
TXN_004027,CUST_0643,PROD_290,2023-01-26,10,378.7,3787.0,South,REP_43
TXN_004028,CUST_1127,PROD_441,2023-07-03,4,197.82,791.28,West,REP_18
TXN_004029,CUST_0573,PROD_159,2023-09-28,3,346.31,1038.93,South,REP_12
TXN_004030,CUST_1942,PROD_100,2023-02-23,6,453.81,2722.86,South,REP_34
TXN_004031,CUST_0685,PROD_439,2023-02-13,8,291.31,2330.48,North,REP_16
TXN_004032,CUST_1625,PROD_377,2023-01-20,5,59.72,298.6,West,REP_47
TXN_004033,CUST_1448,PROD_283,2023-09-17,1,282.04,282.04,West,REP_18
TXN_004034,CUST_0489,PROD_060,2023-03-17,6,394.14,2364.84,West,REP_27
TXN_004035,CUST_1902,PROD_271,2023-08-07,5,278.87,1394.35,South,REP_20
TXN_004036,CUST_1489,PROD_270,2023-06-25,2,146.93,293.86,West,REP_12
TXN_004037,CUST_1420,PROD_165,2023-12-22,6,327.21,1963.26,South,REP_37
TXN_004038,CUST_1992,PROD_277,2023-03-16,5,190.02,950.1,West,REP_50
TXN_004039,CUST_1589,PROD_458,2023-12-01,9,416.02,3744.18,West,REP_13
TXN_004040,CUST_1262,PROD_138,2023-11-12,9,250.36,2253.24,North,REP_15
TXN_004041,CUST_1425,PROD_139,2023-03-08,9,31.45,283.05,South,REP_20
TXN_004042,CUST_0072,PROD_202,2023-11-07,6,363.91,2183.46,West,REP_26
TXN_004043,CUST_0703,PROD_489,2023-03-05,10,360.74,3607.4,East,REP_37
TXN_004044,CUST_0176,PROD_266,2023-08-04,1,11.82,11.82,North,REP_18
TXN_004045,CUST_0237,PROD_067,2023-08-31,3,162.18,486.54,South,REP_35
TXN_004046,CUST_1044,PROD_195,2023-03-05,4,23.0,92.0,North,REP_28
TXN_004047,CUST_0646,PROD_417,2023-11-10,6,47.06,282.36,East,REP_13
TXN_004048,CUST_0600,PROD_331,2023-06-06,2,497.78,995.56,East,REP_07
TXN_004049,CUST_0322,PROD_404,2023-12-12,1,371.71,371.71,West,REP_08
TXN_004050,CUST_1988,PROD_353,2023-08-26,6,191.45,1148.7,West,REP_44
TXN_004051,CUST_0997,PROD_064,2023-01-02,9,331.33,2981.97,East,REP_20
TXN_004052,CUST_1870,PROD_371,2023-04-02,3,241.76,725.28,West,REP_19
TXN_004053,CUST_0785,PROD_319,2023-01-10,9,162.25,1460.25,North,REP_48
TXN_004054,CUST_0513,PROD_044,2023-04-17,4,486.88,1947.52,North,REP_46
TXN_004055,CUST_0143,PROD_394,2023-12-26,1,140.27,140.27,South,REP_11
TXN_004056,CUST_1097,PROD_206,2023-10-25,7,301.24,2108.68,North,REP_39
TXN_004057,CUST_0339,PROD_040,2023-01-24,8,255.58,2044.64,South,REP_07
TXN_004058,CUST_0059,PROD_029,2023-03-16,10,313.34,3133.4,South,REP_04
TXN_004059,CUST_1096,PROD_358,2023-04-06,10,319.48,3194.8,East,REP_38
TXN_004060,CUST_1247,PROD_231,2023-11-19,4,454.05,1816.2,East,REP_02
TXN_004061,CUST_1394,PROD_182,2023-04-13,1,215.85,215.85,North,REP_30
TXN_004062,CUST_0952,PROD_305,2023-11-09,1,408.45,408.45,West,REP_20
TXN_004063,CUST_0154,PROD_498,2023-09-11,4,175.37,701.48,West,REP_27
TXN_004064,CUST_1358,PROD_073,2023-08-24,3,348.69,1046.07,West,REP_50
TXN_004065,CUST_1664,PROD_456,2023-09-17,10,310.87,3108.7,North,REP_16
TXN_004066,CUST_1538,PROD_020,2023-06-30,7,292.58,2048.06,West,REP_28
TXN_004067,CUST_1098,PROD_371,2023-03-24,10,483.96,4839.6,South,REP_01
TXN_004068,CUST_1241,PROD_083,2023-02-10,2,400.8,801.6,East,REP_42
TXN_004069,CUST_0685,PROD_487,2023-07-30,2,264.1,528.2,West,REP_01
TXN_004070,CUST_1862,PROD_188,2023-11-30,8,124.23,993.84,East,REP_50
TXN_004071,CUST_1423,PROD_363,2023-01-24,4,14.55,58.2,East,REP_25
TXN_004072,CUST_0463,PROD_027,2023-07-06,1,316.06,316.06,West,REP_16
TXN_004073,CUST_1068,PROD_020,2023-07-29,8,378.33,3026.64,North,REP_36
TXN_004074,CUST_0621,PROD_416,2023-08-26,2,198.08,396.16,North,REP_40
TXN_004075,CUST_0656,PROD_100,2023-02-16,7,445.74,3120.18,West,REP_24
TXN_004076,CUST_1384,PROD_462,2023-02-03,9,188.04,1692.36,North,REP_24
TXN_004077,CUST_0185,PROD_486,2023-01-03,1,223.2,223.2,East,REP_40
TXN_004078,CUST_0516,PROD_463,2023-10-11,1,365.45,365.45,West,REP_25
TXN_004079,CUST_1585,PROD_006,2023-07-16,4,405.51,1622.04,North,REP_49
TXN_004080,CUST_0345,PROD_352,2023-06-10,7,370.04,2590.28,West,REP_38
TXN_004081,CUST_1192,PROD_192,2023-02-28,9,262.55,2362.95,North,REP_30
TXN_004082,CUST_0472,PROD_226,2023-06-19,1,183.95,183.95,East,REP_01
TXN_004083,CUST_1751,PROD_500,2023-04-04,8,423.83,3390.64,West,REP_24
TXN_004084,CUST_1600,PROD_291,2023-07-10,4,115.54,462.16,West,REP_37
TXN_004085,CUST_1208,PROD_116,2023-05-27,10,327.29,3272.9,North,REP_05
TXN_004086,CUST_1475,PROD_370,2023-06-17,8,420.03,3360.24,North,REP_02
TXN_004087,CUST_0881,PROD_489,2023-10-22,7,101.03,707.21,North,REP_18
TXN_004088,CUST_1931,PROD_392,2023-05-22,8,156.36,1250.88,North,REP_17
TXN_004089,CUST_0751,PROD_246,2023-04-08,4,114.9,459.6,East,REP_26
TXN_004090,CUST_1894,PROD_296,2023-03-10,4,199.09,796.36,South,REP_29
TXN_004091,CUST_1337,PROD_086,2023-06-27,1,371.68,371.68,South,REP_48
TXN_004092,CUST_1899,PROD_303,2023-01-15,5,408.51,2042.55,South,REP_19
TXN_004093,CUST_0842,PROD_229,2023-01-23,3,17.69,53.07,West,REP_15
TXN_004094,CUST_1881,PROD_024,2023-04-27,10,481.49,4814.9,West,REP_26
TXN_004095,CUST_1346,PROD_458,2023-10-23,3,377.02,1131.06,West,REP_11
TXN_004096,CUST_0596,PROD_334,2023-02-17,2,165.56,331.12,South,REP_49
TXN_004097,CUST_0421,PROD_080,2023-04-18,10,86.56,865.6,East,REP_18
TXN_004098,CUST_0519,PROD_032,2023-05-29,2,47.19,94.38,West,REP_28
TXN_004099,CUST_1439,PROD_347,2023-03-30,10,198.82,1988.2,North,REP_21
TXN_004100,CUST_0373,PROD_500,2023-06-06,9,285.23,2567.07,East,REP_05
TXN_004101,CUST_1153,PROD_136,2023-01-10,2,268.38,536.76,East,REP_25
TXN_004102,CUST_1396,PROD_467,2023-08-08,10,393.13,3931.3,North,REP_08
TXN_004103,CUST_1119,PROD_150,2023-05-12,9,57.81,520.29,East,REP_13
TXN_004104,CUST_0859,PROD_282,2023-07-19,4,336.18,1344.72,South,REP_42
TXN_004105,CUST_1251,PROD_269,2023-09-02,3,323.42,970.26,East,REP_30
TXN_004106,CUST_1480,PROD_375,2023-12-22,4,187.62,750.48,West,REP_03
TXN_004107,CUST_0488,PROD_120,2023-10-15,1,74.07,74.07,East,REP_42
TXN_004108,CUST_0399,PROD_235,2023-02-10,8,466.79,3734.32,North,REP_10
TXN_004109,CUST_1239,PROD_395,2023-12-27,10,294.87,2948.7,North,REP_39
TXN_004110,CUST_1858,PROD_010,2023-01-19,8,97.74,781.92,West,REP_18
TXN_004111,CUST_0050,PROD_193,2023-01-04,5,142.58,712.9,East,REP_47
TXN_004112,CUST_1614,PROD_232,2023-06-27,5,114.94,574.7,North,REP_04
TXN_004113,CUST_0777,PROD_220,2023-03-31,8,479.86,3838.88,South,REP_38
TXN_004114,CUST_1522,PROD_055,2023-03-08,8,319.97,2559.76,West,REP_34
TXN_004115,CUST_1491,PROD_391,2023-01-18,5,45.0,225.0,South,REP_40
TXN_004116,CUST_1035,PROD_334,2023-03-11,2,202.46,404.92,South,REP_42
TXN_004117,CUST_0190,PROD_464,2023-04-06,10,310.2,3102.0,East,REP_46
TXN_004118,CUST_0602,PROD_058,2023-12-04,4,410.3,1641.2,West,REP_35
TXN_004119,CUST_0019,PROD_420,2023-12-18,3,155.94,467.82,West,REP_43
TXN_004120,CUST_1469,PROD_235,2023-06-12,5,223.97,1119.85,East,REP_09
TXN_004121,CUST_1329,PROD_215,2023-12-13,7,131.79,922.53,East,REP_42
TXN_004122,CUST_0177,PROD_443,2023-05-14,1,413.51,413.51,West,REP_24
TXN_004123,CUST_1990,PROD_358,2023-10-22,1,170.6,170.6,North,REP_19
TXN_004124,CUST_0218,PROD_432,2023-04-19,7,12.58,88.06,East,REP_24
TXN_004125,CUST_1335,PROD_099,2023-11-22,10,21.95,219.5,North,REP_36
TXN_004126,CUST_0120,PROD_076,2023-07-16,6,331.81,1990.86,South,REP_22
TXN_004127,CUST_0344,PROD_141,2023-05-03,3,190.61,571.83,West,REP_37
TXN_004128,CUST_0640,PROD_401,2023-04-16,3,487.86,1463.58,North,REP_17
TXN_004129,CUST_1692,PROD_051,2023-03-17,7,302.14,2114.98,West,REP_09
TXN_004130,CUST_0275,PROD_075,2023-07-05,3,104.66,313.98,South,REP_01
TXN_004131,CUST_1442,PROD_283,2023-11-29,8,463.97,3711.76,South,REP_48
TXN_004132,CUST_0194,PROD_370,2023-08-07,9,491.85,4426.65,South,REP_48
TXN_004133,CUST_1750,PROD_304,2023-09-15,10,262.91,2629.1,West,REP_39
TXN_004134,CUST_1286,PROD_318,2023-02-02,6,60.07,360.42,East,REP_48
TXN_004135,CUST_0898,PROD_234,2023-02-14,2,400.17,800.34,North,REP_22
TXN_004136,CUST_0080,PROD_144,2023-02-28,1,85.68,85.68,North,REP_21
TXN_004137,CUST_1136,PROD_295,2023-04-12,5,29.71,148.55,West,REP_31
TXN_004138,CUST_1000,PROD_309,2023-03-17,6,206.1,1236.6,East,REP_10
TXN_004139,CUST_0533,PROD_042,2023-01-04,6,155.97,935.82,East,REP_21
TXN_004140,CUST_0039,PROD_076,2023-06-04,3,115.45,346.35,West,REP_42
TXN_004141,CUST_0224,PROD_119,2023-06-10,10,80.73,807.3,South,REP_27
TXN_004142,CUST_1139,PROD_043,2023-02-17,7,188.28,1317.96,North,REP_37
TXN_004143,CUST_1935,PROD_305,2023-06-16,8,213.82,1710.56,East,REP_48
TXN_004144,CUST_1967,PROD_072,2023-08-08,1,272.66,272.66,East,REP_22
TXN_004145,CUST_1166,PROD_036,2023-10-27,4,434.5,1738.0,South,REP_11
TXN_004146,CUST_0722,PROD_396,2023-05-10,3,317.32,951.96,North,REP_19
TXN_004147,CUST_0478,PROD_142,2023-07-16,5,424.49,2122.45,East,REP_11
TXN_004148,CUST_0745,PROD_161,2023-08-11,9,226.58,2039.22,North,REP_01
TXN_004149,CUST_0914,PROD_235,2023-11-08,9,305.72,2751.48,East,REP_12
TXN_004150,CUST_0923,PROD_181,2023-08-25,7,104.55,731.85,West,REP_11
TXN_004151,CUST_0154,PROD_198,2023-09-06,1,32.39,32.39,South,REP_45
TXN_004152,CUST_1220,PROD_373,2023-08-03,7,383.11,2681.77,North,REP_11
TXN_004153,CUST_0865,PROD_029,2023-01-11,1,104.36,104.36,East,REP_47
TXN_004154,CUST_1265,PROD_109,2023-12-17,8,296.22,2369.76,North,REP_42
TXN_004155,CUST_1116,PROD_028,2023-01-22,3,70.72,212.16,North,REP_24
TXN_004156,CUST_0914,PROD_212,2023-06-03,6,245.71,1474.26,North,REP_47
TXN_004157,CUST_0378,PROD_199,2023-10-24,5,325.19,1625.95,West,REP_13
TXN_004158,CUST_1700,PROD_435,2023-09-28,3,42.76,128.28,South,REP_36
TXN_004159,CUST_0271,PROD_015,2023-01-04,4,292.69,1170.76,North,REP_36
TXN_004160,CUST_1604,PROD_022,2023-02-08,5,398.79,1993.95,West,REP_39
